2026-03-09 23:10:31 | INFO     | FileSystemWatcher | Created watch directory: D:\Hackthon_0\Bronze_tier\AI_Employee_Vault\Inbox
2026-03-10 01:05:00 | DEBUG    | FileSystemWatcher | --- Poll cycle ---
2026-03-10 01:05:00 | INFO     | FileSystemWatcher | Found 1 file(s) in Inbox.
2026-03-10 01:05:00 | DEBUG    | FileSystemWatcher | Already processed, skipping: test_invoice.pdf
2026-03-10 01:05:00 | DEBUG    | FileSystemWatcher | Sleeping 10s before next poll.
2026-03-10 01:05:10 | DEBUG    | FileSystemWatcher | --- Poll cycle ---
2026-03-10 01:05:10 | INFO     | FileSystemWatcher | Found 1 file(s) in Inbox.
2026-03-10 01:05:10 | DEBUG    | FileSystemWatcher | Already processed, skipping: test_invoice.pdf
2026-03-10 01:05:10 | DEBUG    | FileSystemWatcher | Sleeping 10s before next poll.
2026-03-10 01:05:20 | DEBUG    | FileSystemWatcher | --- Poll cycle ---
2026-03-10 01:05:20 | INFO     | FileSystemWatcher | Found 1 file(s) in Inbox.
2026-03-10 01:05:20 | DEBUG    | FileSystemWatcher | Already processed, skipping: test_invoice.pdf
2026-03-10 01:05:20 | DEBUG    | FileSystemWatcher | Sleeping 10s before next poll.
2026-03-10 01:05:30 | DEBUG    | FileSystemWatcher | --- Poll cycle ---
2026-03-10 01:05:30 | INFO     | FileSystemWatcher | Found 1 file(s) in Inbox.
2026-03-10 01:05:30 | DEBUG    | FileSystemWatcher | Already processed, skipping: test_invoice.pdf
2026-03-10 01:05:30 | DEBUG    | FileSystemWatcher | Sleeping 10s before next poll.
2026-03-10 01:05:40 | DEBUG    | FileSystemWatcher | --- Poll cycle ---
2026-03-10 01:05:40 | INFO     | FileSystemWatcher | Found 1 file(s) in Inbox.
2026-03-10 01:05:40 | DEBUG    | FileSystemWatcher | Already processed, skipping: test_invoice.pdf
2026-03-10 01:05:40 | DEBUG    | FileSystemWatcher | Sleeping 10s before next poll.
2026-03-10 01:05:50 | DEBUG    | FileSystemWatcher | --- Poll cycle ---
2026-03-10 01:05:50 | INFO     | FileSystemWatcher | Found 1 file(s) in Inbox.
2026-03-10 01:05:50 | DEBUG    | FileSystemWatcher | Already processed, skipping: test_invoice.pdf
2026-03-10 01:05:50 | DEBUG    | FileSystemWatcher | Sleeping 10s before next poll.
2026-03-10 01:06:00 | DEBUG    | FileSystemWatcher | --- Poll cycle ---
2026-03-10 01:06:00 | INFO     | FileSystemWatcher | Found 1 file(s) in Inbox.
2026-03-10 01:06:00 | DEBUG    | FileSystemWatcher | Already processed, skipping: test_invoice.pdf
2026-03-10 01:06:00 | DEBUG    | FileSystemWatcher | Sleeping 10s before next poll.
2026-03-10 01:06:10 | DEBUG    | FileSystemWatcher | --- Poll cycle ---
2026-03-10 01:06:10 | INFO     | FileSystemWatcher | Found 1 file(s) in Inbox.
2026-03-10 01:06:10 | DEBUG    | FileSystemWatcher | Already processed, skipping: test_invoice.pdf
2026-03-10 01:06:10 | DEBUG    | FileSystemWatcher | Sleeping 10s before next poll.
2026-03-10 01:06:20 | DEBUG    | FileSystemWatcher | --- Poll cycle ---
2026-03-10 01:06:20 | INFO     | FileSystemWatcher | Found 1 file(s) in Inbox.
2026-03-10 01:06:20 | DEBUG    | FileSystemWatcher | Already processed, skipping: test_invoice.pdf
2026-03-10 01:06:20 | DEBUG    | FileSystemWatcher | Sleeping 10s before next poll.
2026-03-10 01:06:30 | DEBUG    | FileSystemWatcher | --- Poll cycle ---
2026-03-10 01:06:30 | INFO     | FileSystemWatcher | Found 1 file(s) in Inbox.
2026-03-10 01:06:30 | DEBUG    | FileSystemWatcher | Already processed, skipping: test_invoice.pdf
2026-03-10 01:06:30 | DEBUG    | FileSystemWatcher | Sleeping 10s before next poll.
2026-03-10 01:06:40 | DEBUG    | FileSystemWatcher | --- Poll cycle ---
2026-03-10 01:06:40 | INFO     | FileSystemWatcher | Found 1 file(s) in Inbox.
2026-03-10 01:06:40 | DEBUG    | FileSystemWatcher | Already processed, skipping: test_invoice.pdf
2026-03-10 01:06:40 | DEBUG    | FileSystemWatcher | Sleeping 10s before next poll.
2026-03-10 01:06:50 | DEBUG    | FileSystemWatcher | --- Poll cycle ---
2026-03-10 01:06:50 | INFO     | FileSystemWatcher | Found 1 file(s) in Inbox.
2026-03-10 01:06:50 | DEBUG    | FileSystemWatcher | Already processed, skipping: test_invoice.pdf
2026-03-10 01:06:50 | DEBUG    | FileSystemWatcher | Sleeping 10s before next poll.
2026-03-10 01:07:00 | DEBUG    | FileSystemWatcher | --- Poll cycle ---
2026-03-10 01:07:00 | INFO     | FileSystemWatcher | Found 1 file(s) in Inbox.
2026-03-10 01:07:00 | DEBUG    | FileSystemWatcher | Already processed, skipping: test_invoice.pdf
2026-03-10 01:07:00 | DEBUG    | FileSystemWatcher | Sleeping 10s before next poll.
2026-03-10 01:07:10 | DEBUG    | FileSystemWatcher | --- Poll cycle ---
2026-03-10 01:07:10 | INFO     | FileSystemWatcher | Found 1 file(s) in Inbox.
2026-03-10 01:07:10 | DEBUG    | FileSystemWatcher | Already processed, skipping: test_invoice.pdf
2026-03-10 01:07:10 | DEBUG    | FileSystemWatcher | Sleeping 10s before next poll.
2026-03-10 01:07:20 | DEBUG    | FileSystemWatcher | --- Poll cycle ---
2026-03-10 01:07:20 | INFO     | FileSystemWatcher | Found 1 file(s) in Inbox.
2026-03-10 01:07:20 | DEBUG    | FileSystemWatcher | Already processed, skipping: test_invoice.pdf
2026-03-10 01:07:20 | DEBUG    | FileSystemWatcher | Sleeping 10s before next poll.
2026-03-10 01:07:30 | DEBUG    | FileSystemWatcher | --- Poll cycle ---
2026-03-10 01:07:30 | INFO     | FileSystemWatcher | Found 1 file(s) in Inbox.
2026-03-10 01:07:30 | DEBUG    | FileSystemWatcher | Already processed, skipping: test_invoice.pdf
2026-03-10 01:07:30 | DEBUG    | FileSystemWatcher | Sleeping 10s before next poll.
2026-03-10 01:07:40 | DEBUG    | FileSystemWatcher | --- Poll cycle ---
2026-03-10 01:07:40 | INFO     | FileSystemWatcher | Found 1 file(s) in Inbox.
2026-03-10 01:07:40 | DEBUG    | FileSystemWatcher | Already processed, skipping: test_invoice.pdf
2026-03-10 01:07:40 | DEBUG    | FileSystemWatcher | Sleeping 10s before next poll.
2026-03-10 01:07:50 | DEBUG    | FileSystemWatcher | --- Poll cycle ---
2026-03-10 01:07:50 | INFO     | FileSystemWatcher | Found 1 file(s) in Inbox.
2026-03-10 01:07:50 | DEBUG    | FileSystemWatcher | Already processed, skipping: test_invoice.pdf
2026-03-10 01:07:50 | DEBUG    | FileSystemWatcher | Sleeping 10s before next poll.
2026-03-10 01:08:00 | DEBUG    | FileSystemWatcher | --- Poll cycle ---
2026-03-10 01:08:00 | INFO     | FileSystemWatcher | Found 1 file(s) in Inbox.
2026-03-10 01:08:00 | DEBUG    | FileSystemWatcher | Already processed, skipping: test_invoice.pdf
2026-03-10 01:08:00 | DEBUG    | FileSystemWatcher | Sleeping 10s before next poll.
2026-03-10 01:08:10 | DEBUG    | FileSystemWatcher | --- Poll cycle ---
2026-03-10 01:08:10 | INFO     | FileSystemWatcher | Found 1 file(s) in Inbox.
2026-03-10 01:08:10 | DEBUG    | FileSystemWatcher | Already processed, skipping: test_invoice.pdf
2026-03-10 01:08:10 | DEBUG    | FileSystemWatcher | Sleeping 10s before next poll.
2026-03-10 01:08:20 | DEBUG    | FileSystemWatcher | --- Poll cycle ---
2026-03-10 01:08:20 | INFO     | FileSystemWatcher | Found 1 file(s) in Inbox.
2026-03-10 01:08:20 | DEBUG    | FileSystemWatcher | Already processed, skipping: test_invoice.pdf
2026-03-10 01:08:20 | DEBUG    | FileSystemWatcher | Sleeping 10s before next poll.
2026-03-10 01:08:30 | DEBUG    | FileSystemWatcher | --- Poll cycle ---
2026-03-10 01:08:30 | INFO     | FileSystemWatcher | Found 1 file(s) in Inbox.
2026-03-10 01:08:30 | DEBUG    | FileSystemWatcher | Already processed, skipping: test_invoice.pdf
2026-03-10 01:08:30 | DEBUG    | FileSystemWatcher | Sleeping 10s before next poll.
2026-03-10 01:08:40 | DEBUG    | FileSystemWatcher | --- Poll cycle ---
2026-03-10 01:08:40 | INFO     | FileSystemWatcher | Found 1 file(s) in Inbox.
2026-03-10 01:08:40 | DEBUG    | FileSystemWatcher | Already processed, skipping: test_invoice.pdf
2026-03-10 01:08:40 | DEBUG    | FileSystemWatcher | Sleeping 10s before next poll.
2026-03-10 01:08:50 | DEBUG    | FileSystemWatcher | --- Poll cycle ---
2026-03-10 01:08:50 | INFO     | FileSystemWatcher | Found 1 file(s) in Inbox.
2026-03-10 01:08:50 | DEBUG    | FileSystemWatcher | Already processed, skipping: test_invoice.pdf
2026-03-10 01:08:50 | DEBUG    | FileSystemWatcher | Sleeping 10s before next poll.
2026-03-10 01:09:00 | DEBUG    | FileSystemWatcher | --- Poll cycle ---
2026-03-10 01:09:00 | INFO     | FileSystemWatcher | Found 1 file(s) in Inbox.
2026-03-10 01:09:00 | DEBUG    | FileSystemWatcher | Already processed, skipping: test_invoice.pdf
2026-03-10 01:09:00 | DEBUG    | FileSystemWatcher | Sleeping 10s before next poll.
2026-03-10 01:09:10 | DEBUG    | FileSystemWatcher | --- Poll cycle ---
2026-03-10 01:09:10 | INFO     | FileSystemWatcher | Found 1 file(s) in Inbox.
2026-03-10 01:09:10 | DEBUG    | FileSystemWatcher | Already processed, skipping: test_invoice.pdf
2026-03-10 01:09:10 | DEBUG    | FileSystemWatcher | Sleeping 10s before next poll.
2026-03-10 01:09:20 | DEBUG    | FileSystemWatcher | --- Poll cycle ---
2026-03-10 01:09:20 | INFO     | FileSystemWatcher | Found 1 file(s) in Inbox.
2026-03-10 01:09:20 | DEBUG    | FileSystemWatcher | Already processed, skipping: test_invoice.pdf
2026-03-10 01:09:20 | DEBUG    | FileSystemWatcher | Sleeping 10s before next poll.
2026-03-10 01:09:30 | DEBUG    | FileSystemWatcher | --- Poll cycle ---
2026-03-10 01:09:30 | INFO     | FileSystemWatcher | Found 1 file(s) in Inbox.
2026-03-10 01:09:30 | DEBUG    | FileSystemWatcher | Already processed, skipping: test_invoice.pdf
2026-03-10 01:09:30 | DEBUG    | FileSystemWatcher | Sleeping 10s before next poll.
2026-03-10 01:09:40 | DEBUG    | FileSystemWatcher | --- Poll cycle ---
2026-03-10 01:09:40 | INFO     | FileSystemWatcher | Found 1 file(s) in Inbox.
2026-03-10 01:09:40 | DEBUG    | FileSystemWatcher | Already processed, skipping: test_invoice.pdf
2026-03-10 01:09:40 | DEBUG    | FileSystemWatcher | Sleeping 10s before next poll.
2026-03-10 01:09:50 | DEBUG    | FileSystemWatcher | --- Poll cycle ---
2026-03-10 01:09:50 | INFO     | FileSystemWatcher | Found 1 file(s) in Inbox.
2026-03-10 01:09:50 | DEBUG    | FileSystemWatcher | Already processed, skipping: test_invoice.pdf
2026-03-10 01:09:50 | DEBUG    | FileSystemWatcher | Sleeping 10s before next poll.
2026-03-10 01:10:00 | DEBUG    | FileSystemWatcher | --- Poll cycle ---
2026-03-10 01:10:00 | INFO     | FileSystemWatcher | Found 1 file(s) in Inbox.
2026-03-10 01:10:00 | DEBUG    | FileSystemWatcher | Already processed, skipping: test_invoice.pdf
2026-03-10 01:10:00 | DEBUG    | FileSystemWatcher | Sleeping 10s before next poll.
2026-03-10 01:10:10 | DEBUG    | FileSystemWatcher | --- Poll cycle ---
2026-03-10 01:10:10 | INFO     | FileSystemWatcher | Found 1 file(s) in Inbox.
2026-03-10 01:10:10 | DEBUG    | FileSystemWatcher | Already processed, skipping: test_invoice.pdf
2026-03-10 01:10:10 | DEBUG    | FileSystemWatcher | Sleeping 10s before next poll.
2026-03-10 01:10:20 | DEBUG    | FileSystemWatcher | --- Poll cycle ---
2026-03-10 01:10:20 | INFO     | FileSystemWatcher | Found 1 file(s) in Inbox.
2026-03-10 01:10:20 | DEBUG    | FileSystemWatcher | Already processed, skipping: test_invoice.pdf
2026-03-10 01:10:20 | DEBUG    | FileSystemWatcher | Sleeping 10s before next poll.
2026-03-10 01:10:30 | DEBUG    | FileSystemWatcher | --- Poll cycle ---
2026-03-10 01:10:30 | INFO     | FileSystemWatcher | Found 1 file(s) in Inbox.
2026-03-10 01:10:30 | DEBUG    | FileSystemWatcher | Already processed, skipping: test_invoice.pdf
2026-03-10 01:10:30 | DEBUG    | FileSystemWatcher | Sleeping 10s before next poll.
2026-03-10 01:10:40 | DEBUG    | FileSystemWatcher | --- Poll cycle ---
2026-03-10 01:10:40 | INFO     | FileSystemWatcher | Found 1 file(s) in Inbox.
2026-03-10 01:10:40 | DEBUG    | FileSystemWatcher | Already processed, skipping: test_invoice.pdf
2026-03-10 01:10:40 | DEBUG    | FileSystemWatcher | Sleeping 10s before next poll.
2026-03-10 01:10:50 | DEBUG    | FileSystemWatcher | --- Poll cycle ---
2026-03-10 01:10:50 | INFO     | FileSystemWatcher | Found 1 file(s) in Inbox.
2026-03-10 01:10:50 | DEBUG    | FileSystemWatcher | Already processed, skipping: test_invoice.pdf
2026-03-10 01:10:50 | DEBUG    | FileSystemWatcher | Sleeping 10s before next poll.
2026-03-10 01:11:00 | DEBUG    | FileSystemWatcher | --- Poll cycle ---
2026-03-10 01:11:00 | INFO     | FileSystemWatcher | Found 1 file(s) in Inbox.
2026-03-10 01:11:00 | DEBUG    | FileSystemWatcher | Already processed, skipping: test_invoice.pdf
2026-03-10 01:11:00 | DEBUG    | FileSystemWatcher | Sleeping 10s before next poll.
2026-03-10 01:11:10 | DEBUG    | FileSystemWatcher | --- Poll cycle ---
2026-03-10 01:11:10 | INFO     | FileSystemWatcher | Found 1 file(s) in Inbox.
2026-03-10 01:11:10 | DEBUG    | FileSystemWatcher | Already processed, skipping: test_invoice.pdf
2026-03-10 01:11:10 | DEBUG    | FileSystemWatcher | Sleeping 10s before next poll.
2026-03-10 01:11:20 | DEBUG    | FileSystemWatcher | --- Poll cycle ---
2026-03-10 01:11:20 | INFO     | FileSystemWatcher | Found 1 file(s) in Inbox.
2026-03-10 01:11:20 | DEBUG    | FileSystemWatcher | Already processed, skipping: test_invoice.pdf
2026-03-10 01:11:20 | DEBUG    | FileSystemWatcher | Sleeping 10s before next poll.
2026-03-10 01:11:30 | DEBUG    | FileSystemWatcher | --- Poll cycle ---
2026-03-10 01:11:30 | INFO     | FileSystemWatcher | Found 1 file(s) in Inbox.
2026-03-10 01:11:30 | DEBUG    | FileSystemWatcher | Already processed, skipping: test_invoice.pdf
2026-03-10 01:11:30 | DEBUG    | FileSystemWatcher | Sleeping 10s before next poll.
2026-03-10 01:11:40 | DEBUG    | FileSystemWatcher | --- Poll cycle ---
2026-03-10 01:11:40 | INFO     | FileSystemWatcher | Found 1 file(s) in Inbox.
2026-03-10 01:11:40 | DEBUG    | FileSystemWatcher | Already processed, skipping: test_invoice.pdf
2026-03-10 01:11:40 | DEBUG    | FileSystemWatcher | Sleeping 10s before next poll.
2026-03-10 01:11:50 | DEBUG    | FileSystemWatcher | --- Poll cycle ---
2026-03-10 01:11:50 | INFO     | FileSystemWatcher | Found 1 file(s) in Inbox.
2026-03-10 01:11:50 | DEBUG    | FileSystemWatcher | Already processed, skipping: test_invoice.pdf
2026-03-10 01:11:50 | DEBUG    | FileSystemWatcher | Sleeping 10s before next poll.
2026-03-10 01:12:00 | DEBUG    | FileSystemWatcher | --- Poll cycle ---
2026-03-10 01:12:00 | INFO     | FileSystemWatcher | Found 1 file(s) in Inbox.
2026-03-10 01:12:00 | DEBUG    | FileSystemWatcher | Already processed, skipping: test_invoice.pdf
2026-03-10 01:12:00 | DEBUG    | FileSystemWatcher | Sleeping 10s before next poll.
2026-03-10 01:12:10 | DEBUG    | FileSystemWatcher | --- Poll cycle ---
2026-03-10 01:12:10 | INFO     | FileSystemWatcher | Found 1 file(s) in Inbox.
2026-03-10 01:12:10 | DEBUG    | FileSystemWatcher | Already processed, skipping: test_invoice.pdf
2026-03-10 01:12:10 | DEBUG    | FileSystemWatcher | Sleeping 10s before next poll.
2026-03-10 01:12:20 | DEBUG    | FileSystemWatcher | --- Poll cycle ---
2026-03-10 01:12:20 | INFO     | FileSystemWatcher | Found 1 file(s) in Inbox.
2026-03-10 01:12:20 | DEBUG    | FileSystemWatcher | Already processed, skipping: test_invoice.pdf
2026-03-10 01:12:20 | DEBUG    | FileSystemWatcher | Sleeping 10s before next poll.
2026-03-10 01:12:30 | DEBUG    | FileSystemWatcher | --- Poll cycle ---
2026-03-10 01:12:30 | INFO     | FileSystemWatcher | Found 1 file(s) in Inbox.
2026-03-10 01:12:30 | DEBUG    | FileSystemWatcher | Already processed, skipping: test_invoice.pdf
2026-03-10 01:12:30 | DEBUG    | FileSystemWatcher | Sleeping 10s before next poll.
2026-03-10 01:12:40 | DEBUG    | FileSystemWatcher | --- Poll cycle ---
2026-03-10 01:12:40 | INFO     | FileSystemWatcher | Found 1 file(s) in Inbox.
2026-03-10 01:12:40 | DEBUG    | FileSystemWatcher | Already processed, skipping: test_invoice.pdf
2026-03-10 01:12:40 | DEBUG    | FileSystemWatcher | Sleeping 10s before next poll.
2026-03-10 01:12:50 | DEBUG    | FileSystemWatcher | --- Poll cycle ---
2026-03-10 01:12:50 | INFO     | FileSystemWatcher | Found 1 file(s) in Inbox.
2026-03-10 01:12:50 | DEBUG    | FileSystemWatcher | Already processed, skipping: test_invoice.pdf
2026-03-10 01:12:50 | DEBUG    | FileSystemWatcher | Sleeping 10s before next poll.
2026-03-10 01:13:00 | DEBUG    | FileSystemWatcher | --- Poll cycle ---
2026-03-10 01:13:00 | INFO     | FileSystemWatcher | Found 1 file(s) in Inbox.
2026-03-10 01:13:00 | DEBUG    | FileSystemWatcher | Already processed, skipping: test_invoice.pdf
2026-03-10 01:13:00 | DEBUG    | FileSystemWatcher | Sleeping 10s before next poll.
2026-03-10 01:13:10 | DEBUG    | FileSystemWatcher | --- Poll cycle ---
2026-03-10 01:13:10 | INFO     | FileSystemWatcher | Found 1 file(s) in Inbox.
2026-03-10 01:13:10 | DEBUG    | FileSystemWatcher | Already processed, skipping: test_invoice.pdf
2026-03-10 01:13:10 | DEBUG    | FileSystemWatcher | Sleeping 10s before next poll.
2026-03-10 01:13:20 | DEBUG    | FileSystemWatcher | --- Poll cycle ---
2026-03-10 01:13:20 | INFO     | FileSystemWatcher | Found 1 file(s) in Inbox.
2026-03-10 01:13:20 | DEBUG    | FileSystemWatcher | Already processed, skipping: test_invoice.pdf
2026-03-10 01:13:20 | DEBUG    | FileSystemWatcher | Sleeping 10s before next poll.
2026-03-10 01:13:30 | DEBUG    | FileSystemWatcher | --- Poll cycle ---
2026-03-10 01:13:30 | INFO     | FileSystemWatcher | Found 1 file(s) in Inbox.
2026-03-10 01:13:30 | DEBUG    | FileSystemWatcher | Already processed, skipping: test_invoice.pdf
2026-03-10 01:13:30 | DEBUG    | FileSystemWatcher | Sleeping 10s before next poll.
2026-03-10 01:13:40 | DEBUG    | FileSystemWatcher | --- Poll cycle ---
2026-03-10 01:13:40 | INFO     | FileSystemWatcher | Found 1 file(s) in Inbox.
2026-03-10 01:13:40 | DEBUG    | FileSystemWatcher | Already processed, skipping: test_invoice.pdf
2026-03-10 01:13:40 | DEBUG    | FileSystemWatcher | Sleeping 10s before next poll.
2026-03-10 01:13:50 | DEBUG    | FileSystemWatcher | --- Poll cycle ---
2026-03-10 01:13:50 | INFO     | FileSystemWatcher | Found 1 file(s) in Inbox.
2026-03-10 01:13:50 | DEBUG    | FileSystemWatcher | Already processed, skipping: test_invoice.pdf
2026-03-10 01:13:50 | DEBUG    | FileSystemWatcher | Sleeping 10s before next poll.
2026-03-10 01:14:00 | DEBUG    | FileSystemWatcher | --- Poll cycle ---
2026-03-10 01:14:00 | INFO     | FileSystemWatcher | Found 1 file(s) in Inbox.
2026-03-10 01:14:00 | DEBUG    | FileSystemWatcher | Already processed, skipping: test_invoice.pdf
2026-03-10 01:14:00 | DEBUG    | FileSystemWatcher | Sleeping 10s before next poll.
2026-03-10 01:14:10 | DEBUG    | FileSystemWatcher | --- Poll cycle ---
2026-03-10 01:14:10 | INFO     | FileSystemWatcher | Found 1 file(s) in Inbox.
2026-03-10 01:14:10 | DEBUG    | FileSystemWatcher | Already processed, skipping: test_invoice.pdf
2026-03-10 01:14:10 | DEBUG    | FileSystemWatcher | Sleeping 10s before next poll.
2026-03-10 01:14:20 | DEBUG    | FileSystemWatcher | --- Poll cycle ---
2026-03-10 01:14:20 | INFO     | FileSystemWatcher | Found 1 file(s) in Inbox.
2026-03-10 01:14:20 | DEBUG    | FileSystemWatcher | Already processed, skipping: test_invoice.pdf
2026-03-10 01:14:20 | DEBUG    | FileSystemWatcher | Sleeping 10s before next poll.
2026-03-10 01:14:30 | DEBUG    | FileSystemWatcher | --- Poll cycle ---
2026-03-10 01:14:30 | INFO     | FileSystemWatcher | Found 1 file(s) in Inbox.
2026-03-10 01:14:30 | DEBUG    | FileSystemWatcher | Already processed, skipping: test_invoice.pdf
2026-03-10 01:14:30 | DEBUG    | FileSystemWatcher | Sleeping 10s before next poll.
2026-03-10 01:14:40 | DEBUG    | FileSystemWatcher | --- Poll cycle ---
2026-03-10 01:14:40 | INFO     | FileSystemWatcher | Found 1 file(s) in Inbox.
2026-03-10 01:14:40 | DEBUG    | FileSystemWatcher | Already processed, skipping: test_invoice.pdf
2026-03-10 01:14:40 | DEBUG    | FileSystemWatcher | Sleeping 10s before next poll.
2026-03-10 01:14:50 | DEBUG    | FileSystemWatcher | --- Poll cycle ---
2026-03-10 01:14:50 | INFO     | FileSystemWatcher | Found 1 file(s) in Inbox.
2026-03-10 01:14:50 | DEBUG    | FileSystemWatcher | Already processed, skipping: test_invoice.pdf
2026-03-10 01:14:50 | DEBUG    | FileSystemWatcher | Sleeping 10s before next poll.
2026-03-10 01:15:00 | DEBUG    | FileSystemWatcher | --- Poll cycle ---
2026-03-10 01:15:00 | INFO     | FileSystemWatcher | Found 1 file(s) in Inbox.
2026-03-10 01:15:00 | DEBUG    | FileSystemWatcher | Already processed, skipping: test_invoice.pdf
2026-03-10 01:15:00 | DEBUG    | FileSystemWatcher | Sleeping 10s before next poll.
2026-03-10 01:15:10 | DEBUG    | FileSystemWatcher | --- Poll cycle ---
2026-03-10 01:15:10 | INFO     | FileSystemWatcher | Found 1 file(s) in Inbox.
2026-03-10 01:15:10 | DEBUG    | FileSystemWatcher | Already processed, skipping: test_invoice.pdf
2026-03-10 01:15:10 | DEBUG    | FileSystemWatcher | Sleeping 10s before next poll.
2026-03-10 01:15:20 | DEBUG    | FileSystemWatcher | --- Poll cycle ---
2026-03-10 01:15:20 | INFO     | FileSystemWatcher | Found 1 file(s) in Inbox.
2026-03-10 01:15:20 | DEBUG    | FileSystemWatcher | Already processed, skipping: test_invoice.pdf
2026-03-10 01:15:20 | DEBUG    | FileSystemWatcher | Sleeping 10s before next poll.
2026-03-10 01:15:30 | DEBUG    | FileSystemWatcher | --- Poll cycle ---
2026-03-10 01:15:30 | INFO     | FileSystemWatcher | Found 1 file(s) in Inbox.
2026-03-10 01:15:30 | DEBUG    | FileSystemWatcher | Already processed, skipping: test_invoice.pdf
2026-03-10 01:15:30 | DEBUG    | FileSystemWatcher | Sleeping 10s before next poll.
2026-03-10 01:15:40 | DEBUG    | FileSystemWatcher | --- Poll cycle ---
2026-03-10 01:15:40 | INFO     | FileSystemWatcher | Found 1 file(s) in Inbox.
2026-03-10 01:15:40 | DEBUG    | FileSystemWatcher | Already processed, skipping: test_invoice.pdf
2026-03-10 01:15:40 | DEBUG    | FileSystemWatcher | Sleeping 10s before next poll.
2026-03-10 01:15:50 | DEBUG    | FileSystemWatcher | --- Poll cycle ---
2026-03-10 01:15:50 | INFO     | FileSystemWatcher | Found 1 file(s) in Inbox.
2026-03-10 01:15:50 | DEBUG    | FileSystemWatcher | Already processed, skipping: test_invoice.pdf
2026-03-10 01:15:50 | DEBUG    | FileSystemWatcher | Sleeping 10s before next poll.
2026-03-10 01:16:00 | DEBUG    | FileSystemWatcher | --- Poll cycle ---
2026-03-10 01:16:00 | INFO     | FileSystemWatcher | Found 1 file(s) in Inbox.
2026-03-10 01:16:00 | DEBUG    | FileSystemWatcher | Already processed, skipping: test_invoice.pdf
2026-03-10 01:16:00 | DEBUG    | FileSystemWatcher | Sleeping 10s before next poll.
2026-03-10 01:16:10 | DEBUG    | FileSystemWatcher | --- Poll cycle ---
2026-03-10 01:16:10 | INFO     | FileSystemWatcher | Found 1 file(s) in Inbox.
2026-03-10 01:16:10 | DEBUG    | FileSystemWatcher | Already processed, skipping: test_invoice.pdf
2026-03-10 01:16:10 | DEBUG    | FileSystemWatcher | Sleeping 10s before next poll.
2026-03-10 01:16:20 | DEBUG    | FileSystemWatcher | --- Poll cycle ---
2026-03-10 01:16:20 | INFO     | FileSystemWatcher | Found 1 file(s) in Inbox.
2026-03-10 01:16:20 | DEBUG    | FileSystemWatcher | Already processed, skipping: test_invoice.pdf
2026-03-10 01:16:20 | DEBUG    | FileSystemWatcher | Sleeping 10s before next poll.
2026-03-10 01:16:30 | DEBUG    | FileSystemWatcher | --- Poll cycle ---
2026-03-10 01:16:30 | INFO     | FileSystemWatcher | Found 1 file(s) in Inbox.
2026-03-10 01:16:30 | DEBUG    | FileSystemWatcher | Already processed, skipping: test_invoice.pdf
2026-03-10 01:16:30 | DEBUG    | FileSystemWatcher | Sleeping 10s before next poll.
2026-03-10 01:16:40 | DEBUG    | FileSystemWatcher | --- Poll cycle ---
2026-03-10 01:16:40 | INFO     | FileSystemWatcher | Found 1 file(s) in Inbox.
2026-03-10 01:16:40 | DEBUG    | FileSystemWatcher | Already processed, skipping: test_invoice.pdf
2026-03-10 01:16:40 | DEBUG    | FileSystemWatcher | Sleeping 10s before next poll.
2026-03-10 01:16:50 | DEBUG    | FileSystemWatcher | --- Poll cycle ---
2026-03-10 01:16:50 | INFO     | FileSystemWatcher | Found 1 file(s) in Inbox.
2026-03-10 01:16:50 | DEBUG    | FileSystemWatcher | Already processed, skipping: test_invoice.pdf
2026-03-10 01:16:50 | DEBUG    | FileSystemWatcher | Sleeping 10s before next poll.
2026-03-10 01:17:00 | DEBUG    | FileSystemWatcher | --- Poll cycle ---
2026-03-10 01:17:00 | INFO     | FileSystemWatcher | Found 1 file(s) in Inbox.
2026-03-10 01:17:00 | DEBUG    | FileSystemWatcher | Already processed, skipping: test_invoice.pdf
2026-03-10 01:17:00 | DEBUG    | FileSystemWatcher | Sleeping 10s before next poll.
2026-03-10 01:17:10 | DEBUG    | FileSystemWatcher | --- Poll cycle ---
2026-03-10 01:17:10 | INFO     | FileSystemWatcher | Found 1 file(s) in Inbox.
2026-03-10 01:17:10 | DEBUG    | FileSystemWatcher | Already processed, skipping: test_invoice.pdf
2026-03-10 01:17:10 | DEBUG    | FileSystemWatcher | Sleeping 10s before next poll.
2026-03-10 01:17:20 | DEBUG    | FileSystemWatcher | --- Poll cycle ---
2026-03-10 01:17:20 | INFO     | FileSystemWatcher | Found 1 file(s) in Inbox.
2026-03-10 01:17:20 | DEBUG    | FileSystemWatcher | Already processed, skipping: test_invoice.pdf
2026-03-10 01:17:20 | DEBUG    | FileSystemWatcher | Sleeping 10s before next poll.
2026-03-10 01:17:30 | DEBUG    | FileSystemWatcher | --- Poll cycle ---
2026-03-10 01:17:30 | INFO     | FileSystemWatcher | Found 1 file(s) in Inbox.
2026-03-10 01:17:30 | DEBUG    | FileSystemWatcher | Already processed, skipping: test_invoice.pdf
2026-03-10 01:17:30 | DEBUG    | FileSystemWatcher | Sleeping 10s before next poll.
2026-03-10 01:17:40 | DEBUG    | FileSystemWatcher | --- Poll cycle ---
2026-03-10 01:17:40 | INFO     | FileSystemWatcher | Found 1 file(s) in Inbox.
